dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,environment_type,environment_climate,prior_support,prior_entropy,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,failure_seed,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
15,51,online_static_3step,0.5,0.8,10000.0,0.09210487852514333,7620.016767454287,0.09252561439664696,149.3716894977169,0.993305290960003,1095,8303,8304,8352,8353,200023.64640555496,358.42514767847024,3739,"[[630160.2321195744,4856686.834814935],[630106.9426202327,4856753.603614081],[630118.8954277057,4856661.090912108],[630137.7587374315,4856626.041642966],[630046.5679475483,4856739.541977077]]",91accd1f1f3cff0851b68f250b934103d3da159bf8e91e81729ea782fd95aa4b,08519dc6d36be91371665f44e2e709c3abcff9e6a6ea4f6e32259c7c0181d2c8,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
15,51,dynamic_3step,0.5,0.8,10000.0,0.4011083619866801,6175.889616815468,0.4019666208086245,12.593216463414635,0.9205921693710925,13120,8352,8353,8352,8353,200010.74811044833,424.60510296584107,3797,"[[630160.2321195744,4856686.834814935],[630106.9426202327,4856753.603614081],[630118.8954277057,4856661.090912108],[630137.7587374315,4856626.041642966],[630046.5679475483,4856739.541977077]]",91accd1f1f3cff0851b68f250b934103d3da159bf8e91e81729ea782fd95aa4b,4f82ea56c4ea4569af47bb4ff6c135c748e7745156f1d4c987207570fe86069b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
15,49,online_static_3step,0.5,0.8,10000.0,0.049761817942437093,7945.119361106117,0.04987138699000348,284.7097966728281,0.9964876515958138,541,8020,8021,8350,8351,200011.946614874,503.3805876853876,5263,"[[630058.2459004255,4856764.8990253],[630046.933726797,4856756.034492381],[630101.8948698799,4856696.769838257],[630124.8337274154,4856608.019085247],[630075.0376969186,4856704.494600855]]",8bffc58b0ffebb7273eaef1498ea17c2b3c1871c5deb17dac00eac72d8ad1ef3,e6a94235585a6889c7d5a62e17179e2bfebcfe7d8e6d1be647debd0fc86417b7,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
15,49,dynamic_3step,0.5,0.8,10000.0,0.41369001687002305,6149.437760257646,0.4146599454157806,11.9405002891845,0.916251415285691,13832,8350,8351,8350,8351,200013.58063604328,492.8859875060152,4404,"[[630058.2459004255,4856764.8990253],[630046.933726797,4856756.034492381],[630101.8948698799,4856696.769838257],[630124.8337274154,4856608.019085247],[630075.0376969186,4856704.494600855]]",8bffc58b0ffebb7273eaef1498ea17c2b3c1871c5deb17dac00eac72d8ad1ef3,3f16632c176be23ee0685a971f693a03af5b4ca2bf17afacab7164d246766cfd,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
15,50,online_static_3step,0.5,0.8,10000.0,0.08802070226157266,7653.030366491823,0.08834832867854261,155.05029013539652,0.9935504796596849,1034,8207,8208,8354,8355,200024.951448885,404.2713124754373,4179,"[[630129.6687084292,4856617.650507322],[630014.1691151065,4856677.192956858],[630115.0432810766,4856786.600040555],[630176.7988904591,4856736.057015631],[630066.2300504936,4856736.135434811]]",6704fde7839051e72a9f3213e4780a81a3a2f1e25642cbbf98807db544e27862,c54af201354da33f56f4b67ab4d55e0051e2323045e69effcb4cba757812483a,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
15,50,dynamic_3step,0.5,0.8,10000.0,0.3999767441849286,6158.584893865223,0.4008385439602159,12.24868469803631,0.9183585809698964,13495,8354,8355,8354,8355,200001.69812233915,503.87578173400834,4439,"[[630129.6687084292,4856617.650507322],[630014.1691151065,4856677.192956858],[630115.0432810766,4856786.600040555],[630176.7988904591,4856736.057015631],[630066.2300504936,4856736.135434811]]",6704fde7839051e72a9f3213e4780a81a3a2f1e25642cbbf98807db544e27862,b2be8cd42f12195376da148ad8bad5f605ea1f5f18a6da50dc1b7459405b61e5,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,184533,11.320356480961077,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,43,online_static_3step,0.5,0.8,10000.0,0.07563282857674497,7995.624431571701,0.07575381041276061,34.621386655074986,0.9711161193523884,4601,8187,8188,8499,8500,200004.66172349697,1374.1659337056335,3703,"[[335034.09154672344,5232960.1201033145],[335137.0277552491,5232988.721187871],[335005.6704845993,5232952.545365126],[335046.7219653879,5232925.874984358],[334987.2964298043,5233009.584897676]]",65a9702c31d3f4df9f8d359b567bee7dc75bea8ccb4d86cb6cf466eeb71c5e5e,db41530400ae693ebc7eeed111a4391cd1339dc8bc27208377c4bbaba4090705,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,43,dynamic_3step,0.5,0.8,10000.0,0.15175542775097403,7740.721922719693,0.15200394161056235,11.582853618421053,0.9136654892703101,14592,8499,8500,8499,8500,200021.4123812943,1710.279744433472,4102,"[[335034.09154672344,5232960.1201033145],[335137.0277552491,5232988.721187871],[335005.6704845993,5232952.545365126],[335046.7219653879,5232925.874984358],[334987.2964298043,5233009.584897676]]",65a9702c31d3f4df9f8d359b567bee7dc75bea8ccb4d86cb6cf466eeb71c5e5e,71b836568350985f3e6707828a2f00327f78644d0d86262b91012b6ae3abec8b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,42,online_static_3step,0.5,0.8,10000.0,0.11511150202579884,7793.33107744886,0.11528066839665685,17.58122475015947,0.9431211412054255,9406,8401,8402,8484,8485,200006.64305603073,1677.5839074021205,4457,"[[335056.07774782495,5232911.7238481445],[335098.80516493204,5232912.411810829],[335128.1233070663,5233032.318689683],[335052.3442211388,5232888.779513757],[335092.66080729954,5233025.596435731]]",9fabf0d8f759353d2f98bc1262445f494c2efd8fc6d2cdd1ebd19f7ce0bdd79c,fde58965cf724ba3305f988e8036d3f0a161619c78a225e5a4ed0742a14b1fdf,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,42,dynamic_3step,0.5,0.8,10000.0,0.15348662359638354,7700.790153215291,0.1537319748051982,11.33799690589897,0.9118009990389293,14867,8484,8485,8484,8485,200011.66875010292,1687.2014741527382,4043,"[[335056.07774782495,5232911.7238481445],[335098.80516493204,5232912.411810829],[335128.1233070663,5233032.318689683],[335052.3442211388,5232888.779513757],[335092.66080729954,5233025.596435731]]",9fabf0d8f759353d2f98bc1262445f494c2efd8fc6d2cdd1ebd19f7ce0bdd79c,bfb0917194e14e78beaffadac9ebbcab9eb82ebd313c57a16143321bae125e93,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,44,online_static_3step,0.5,0.8,10000.0,0.09565752214175594,7940.435473204556,0.09573458137860913,22.403975288745634,0.9553650641409903,7446,8428,8429,8470,8471,200009.42512320378,1626.681991073303,4280,"[[335082.61343392584,5233012.593442547],[334964.4529744381,5233032.16324638],[335094.612608384,5233056.113141071],[335076.34889625007,5233026.894277678],[335011.6985700974,5232906.661557695]]",1ce2fdf5e82b5c4c5020d1639f778e4b473c82f2d83bc703d509c013e3610109,7dd37bb8bdbaecf4dd312cc47bdc50a556b34e49bbaefb64579d393efe0dd4ec,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,44,dynamic_3step,0.5,0.8,10000.0,0.1633584425725147,7645.426894189439,0.16363929255500018,11.039965874786718,0.9094200098676194,15238,8470,8471,8470,8471,200022.02398468048,1735.8495740732178,4085,"[[335082.61343392584,5233012.593442547],[334964.4529744381,5233032.16324638],[335094.612608384,5233056.113141071],[335076.34889625007,5233026.894277678],[335011.6985700974,5232906.661557695]]",1ce2fdf5e82b5c4c5020d1639f778e4b473c82f2d83bc703d509c013e3610109,1a04d00b778f9e919483fe49e52eff2d91e560ab4cfdb1d77b9e52450cb1e7ba,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,45,online_static_3step,0.5,0.8,10000.0,0.07440753197514724,8222.996841889282,0.07452195640041308,35.113493829658104,0.9715209199958518,4943,8754,8755,8754,8755,200023.7755498392,1555.4470020534936,4017,"[[334980.9866823064,5232944.981825327],[335053.86132571555,5232887.459864984],[334958.04575091565,5232971.552850915],[335068.1771137908,5232903.316817941],[334977.3616695729,5233021.740063881]]",7d4026ef9a393d3eb64993861a1cfe26eab61eae2aa3d3d3b0dc51ade46b5f30,eb893f353965e84fbd38239a35b09c3b7e8a6538383173da1f0146900014dd9b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,45,dynamic_3step,0.5,0.8,10000.0,0.15296411455862405,7916.991841029208,0.15322345442512675,11.206095212801275,0.9107628499481558,15061,8490,8491,8754,8755,200012.52954820165,1675.7580587957054,4021,"[[334980.9866823064,5232944.981825327],[335053.86132571555,5232887.459864984],[334958.04575091565,5232971.552850915],[335068.1771137908,5232903.316817941],[334977.3616695729,5233021.740063881]]",7d4026ef9a393d3eb64993861a1cfe26eab61eae2aa3d3d3b0dc51ade46b5f30,3dc74bedcb3683ee6d599b0619282af0fb2be204df430ee6bd0031a52f47bee3,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,46,online_static_3step,0.5,0.8,10000.0,0.1229733067830934,7767.271716807116,0.12315963922259461,16.81998190772942,0.940546903945214,9949,8469,8470,8493,8494,200020.14159648743,1731.544597106753,4497,"[[335069.1871743226,5232961.689942275],[335034.99837032444,5233055.2886071345],[335072.8210834294,5232965.484495807],[334985.54802344844,5232913.317448327],[334959.85090689873,5232971.007382997]]",1476a5a610b640fb782c76e31d9cfbd4cc1234ceb6ea7cd44ce9d0448243044a,dcf1ebe19eb1e8ecb00293e093aae5c96d18f9b09da786e6efbe3a512f9b6e68,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,46,dynamic_3step,0.5,0.8,10000.0,0.14971427913472057,7718.2042382338295,0.14995119975638543,12.126391382405744,0.9175352362904181,13925,8493,8494,8493,8494,200015.63024084893,1709.088561884826,4088,"[[335069.1871743226,5232961.689942275],[335034.99837032444,5233055.2886071345],[335072.8210834294,5232965.484495807],[334985.54802344844,5232913.317448327],[334959.85090689873,5232971.007382997]]",1476a5a610b640fb782c76e31d9cfbd4cc1234ceb6ea7cd44ce9d0448243044a,0f15e474ccc5474e5bcb7d60c1dd2feecaa58614753a87b39f7431bda7619463,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,48,online_static_3step,0.5,0.8,10000.0,0.10544436722241937,7869.785161699297,0.10559907392919939,19.872021703231894,0.9496779937676213,8478,8536,8537,8536,8537,200013.7749269741,1716.2888630463276,4473,"[[334987.3878262649,5233027.277482723],[334963.12062489975,5232970.00555362],[334992.721819224,5232901.214341255],[334984.7549638487,5232938.3491111],[335052.38627596735,5232931.76453021]]",9cdbba31fd5cf8166f02b89d28a81355b955f86d5a9cb99bedaecb598f6fde40,3e1d51e4a466041baef0cf5d8f204c9411fee9dcabac083c60e75646b50e604c,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,48,dynamic_3step,0.5,0.8,10000.0,0.1558585547776417,7797.644020436078,0.15612281196615557,11.239669971388649,0.9110294161175935,15029,8500,8501,8536,8537,200011.50031568867,1723.3859412202146,4139,"[[334987.3878262649,5233027.277482723],[334963.12062489975,5232970.00555362],[334992.721819224,5232901.214341255],[334984.7549638487,5232938.3491111],[335052.38627596735,5232931.76453021]]",9cdbba31fd5cf8166f02b89d28a81355b955f86d5a9cb99bedaecb598f6fde40,79356426cff27dc99ed3ba5d0341003255686148b1afe85f73f777a98afac64f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,49,online_static_3step,0.5,0.8,10000.0,0.08767939568725722,8015.965130632385,0.08784027418970791,26.167919030823494,0.9617852684876437,6521,8609,8610,8609,8610,200022.47195612296,1774.6360576921143,4599,"[[334995.99261378817,5233035.678155395],[334984.68044015975,5233026.8136224765],[335039.6415832427,5232967.548968352],[335062.5804407782,5232878.798215343],[335012.78441028134,5232975.27373095]]",41c195056434d3b3ab8ef271ad0dc4437e14033e513a1ddfb30f2b7c13b8ee67,92de589c2e3ea90b79429087b21cc83bc57985bd4f0132696ff66c2800d123ca,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,49,dynamic_3step,0.5,0.8,10000.0,0.15652985737388003,7778.4737158542075,0.1567862788021171,11.611756617394294,0.9138803858063982,14545,8495,8496,8609,8610,200006.68094334207,1679.575341633521,3969,"[[334995.99261378817,5233035.678155395],[334984.68044015975,5233026.8136224765],[335039.6415832427,5232967.548968352],[335062.5804407782,5232878.798215343],[335012.78441028134,5232975.27373095]]",41c195056434d3b3ab8ef271ad0dc4437e14033e513a1ddfb30f2b7c13b8ee67,fd87fd07deca8af2e637cba6d9337cb3bb9ebc77cdffb7aae6298ae47512249d,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
20,47,online_static_3step,0.5,0.8,10000.0,0.08908845072099798,8327.365018825514,0.0892287518463392,29.149844083374365,0.9656944991836045,6093,8908,8909,8908,8909,200000.64972351296,1910.8626548389439,4948,"[[335041.6739240111,5232890.523739497],[335014.705019266,5232984.212640876],[335101.554585065,5232965.512119937],[335074.57984881056,5233065.364501095],[335003.9512958643,5232973.729685022]]",7b500b9dd2fa6f6e08cf39ee80f3b122ad093607f27df7ff457cbf21d12be22d,176c036df8d6480b2f32cbd0b41e0534717b535662e5832491951b7f1885b426,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,mountainous,temperate,888284,12.997191887867373,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
