dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,k,NRMST,budget_total,budget_utilization,budget_error,active_fleet,failed_drone_ids,survivor_ids,survivor_positions,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,environment_seed_origin,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
1,49,random_uniform_n8_uncoordinated,2101923733,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01819597595597759,7934.2115844556065,0.01825322183220861,414,91416,0.9954712522971909,220.81159420289856,1920,8000,120000.0,410.983796604909,0.0,8000,127,0.015875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[520615.01713351544,5662972.297663065],[520645.01713351544,5662912.206616024],[520615.01713351544,5662912.206616024]]",5be9051340e3426604e6d5ce8b37929b6bfaf22820f814a39526efb5b3af176a,7035ce94867f5c98ac739f5b6014acf6ebee11465f72e4f264a063940aa626e3,"{""0"":2750785714,""2"":2849860812,""4"":3328375683}","{""0"":2750785714,""1"":245520859,""2"":2849860812,""3"":2688674635,""4"":3328375683}","[0,2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3094825738,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,2,0.9916524914955138,120000.0,1.0,0.0,3,"[3,1]","[0,2,4]","[[520609.86604198645,5662970.662074452],[520653.51501144096,5662902.532887409],[520626.6578384796,5662910.2576500075]]",5.000000000463549,0.6744730451607241,none,0.004488568926137693,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,49,random_uniform_n8_uncoordinated,2101923733,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.016600529255059178,7943.083672230134,0.01664812452388521,379,60930,0.9937797472509438,160.7651715039578,872,8000,80000.0,308.27595337014645,0.0,8000,20,0.0025,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[520645.01713351544,5662912.206616024],[520615.01713351544,5662912.206616024]]",554f96634f3c2716926a1737e0e11ec28e866a53c1c5321514dccdf917617d16,adfc4909040bba69d6551009c8de811c93e1cf8c80dfc05959e615f97644afc9,"{""2"":2849860812,""4"":3328375683}","{""0"":2750785714,""1"":245520859,""2"":2849860812,""3"":2688674635,""4"":3328375683}","[2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3094825738,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,3,0.9927613638582844,80000.0,1.0,0.0,2,"[3,1,0]","[2,4]","[[520653.51501144096,5662902.532887409],[520626.6578384796,5662910.2576500075]]",5.000000000463549,0.615334376404319,none,0.005597441288908267,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,50,random_uniform_n8_uncoordinated,3688532206,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02307254092548534,7908.417343368148,0.02307762081296441,524,152242,0.9965581114278583,290.5381679389313,1613,8000,200000.0,650.8359020780772,0.0,8000,172,0.021375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520675.01713351544,5662822.070045462],[520555.01713351544,5662882.161092503],[520675.01713351544,5663002.343186585],[520735.01713351544,5662942.252139544],[520615.01713351544,5662942.252139544]]",7cadefccf80f82f4b65a03191613879c8a3d1f83bddd097e9b78bd77bff707a3,0c61a98a67fe39ff4ef3d9eacb2ecc944c591e97bffed68f4fc03ba44eecacfb,"{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,4224204660,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,0,0.9884286143442255,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[520681.28884999023,5662823.413556474],[520565.7892566675,5662882.956006011],[520666.6634226377,5662992.363089708],[520728.41903202015,5662941.820064784],[520617.85019205464,5662941.898483964]]",5.00000000046506,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,50,random_uniform_n8_uncoordinated,3688532206,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02111637675983752,7914.714599013121,0.02112388711477,459,121745,0.9962298246334552,265.239651416122,1318,8000,160000.0,508.43747302982956,0.0,8000,112,0.014,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[520675.01713351544,5662822.070045462],[520555.01713351544,5662882.161092503],[520735.01713351544,5662942.252139544],[520615.01713351544,5662942.252139544]]",8c9a79f34df3263572004df8e23f5325241cb5d22f3f8b9e2c610f1ee7c9b04b,b8ae14e53ca73a59358e295ca8f773a7963ddcd08c9c10f3738536921c6209eb,"{""0"":387657852,""1"":2391125453,""3"":4240117482,""4"":3315037956}","{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","[0,1,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,4224204660,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1,0.9892156729175254,160000.0,1.0,0.0,4,[2],"[0,1,3,4]","[[520681.28884999023,5662823.413556474],[520565.7892566675,5662882.956006011],[520728.41903202015,5662941.820064784],[520617.85019205464,5662941.898483964]]",5.000000000464697,0.9152167863970677,none,0.0007870585732999702,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,50,random_uniform_n8_uncoordinated,3688532206,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.017087217100262266,7931.542305496567,0.01711579431041253,381,91245,0.9958244287358211,239.48818897637796,1318,8000,120000.0,428.3257584818639,0.0,8000,79,0.009875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[520675.01713351544,5662822.070045462],[520555.01713351544,5662882.161092503],[520735.01713351544,5662942.252139544]]",b0290ff4e1c2e3ef3914b6eac655810d2e9c61f526f980c972305634aa7a68bb,622bbc7fe3e2fb5180971a0fcf8bfdf4e45f9de03b017e3c7e85f2512f8e7933,"{""0"":387657852,""1"":2391125453,""3"":4240117482}","{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","[0,1,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,4224204660,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,2,0.9913188733279048,120000.0,1.0,0.0,3,"[2,4]","[0,1,3]","[[520681.28884999023,5662823.413556474],[520565.7892566675,5662882.956006011],[520728.41903202015,5662941.820064784]]",5.000000000464697,0.7405867067457733,none,0.002890258983679339,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,50,random_uniform_n8_uncoordinated,3688532206,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.015067401983745123,7942.623907789703,0.015105143447643861,336,60923,0.9944848415212646,181.31845238095238,1031,8000,80000.0,295.4210526710376,0.0,8000,1,0.000125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[520675.01713351544,5662822.070045462],[520735.01713351544,5662942.252139544]]",5d9ed8940bca0b270ab13591ac3a08e48863be0a93abc9c12d421b313952e084,d26f610e82cac015a4b4eb03cdfeb87b9c0f0ded3a1469bd41644fe112ede55e,"{""0"":387657852,""3"":4240117482}","{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","[0,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,4224204660,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,3,0.9927039004861521,80000.0,1.0,0.0,2,"[2,4,1]","[0,3]","[[520681.28884999023,5662823.413556474],[520728.41903202015,5662941.820064784]]",5.000000000464697,0.65304476140736,none,0.004275286141926626,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,51,random_uniform_n8_uncoordinated,173536346,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02849440441748998,7876.538458349953,0.028616457990624216,656,152272,0.9956919197226016,232.1219512195122,1087,8000,200000.0,621.5821018861607,0.0,8000,100,0.0125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520705.01713351544,5662882.161092503],[520645.01713351544,5662972.297663065],[520675.01713351544,5662852.115568982],[520675.01713351544,5662822.070045462],[520585.01713351544,5662942.252139544]]",d9588e28756852faae53baba628ced39401b5f0ffc3fe6073de431542207aa40,a0f8403f7032831f444c95fa5a6c451afcc4058369682b13984ba56d15e4bfab,"{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1429229625,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,0,0.9844442517622738,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[520711.8522611355,5662892.597864088],[520658.5627617937,5662959.366663233],[520670.5155692668,5662866.853961261],[520689.3788789926,5662831.804692118],[520598.1880891093,5662945.3050262295]]",5.000000000465614,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,51,random_uniform_n8_uncoordinated,173536346,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.023941842207526414,7891.075836458871,0.02402713783609341,516,121815,0.9957640684644748,236.07558139534885,1087,8000,160000.0,543.156304072123,0.0,8000,87,0.010875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[520705.01713351544,5662882.161092503],[520675.01713351544,5662852.115568982],[520675.01713351544,5662822.070045462],[520585.01713351544,5662942.252139544]]",568af365b3b005bbf0d96606bcb3b9d23f4dd0e84c93edd3680ccd3ed0a7ffb1,567187f3ea2c8e9f22284fccc062edec9ef5fe41d5733b643135f4c62746d6a9,"{""0"":1647129958,""2"":1984324614,""3"":1942934699,""4"":1818570144}","{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","[0,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1429229625,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1,0.9862611969077454,160000.0,1.0,0.0,4,[1],"[0,2,3,4]","[[520711.8522611355,5662892.597864088],[520670.5155692668,5662866.853961261],[520689.3788789926,5662831.804692118],[520598.1880891093,5662945.3050262295]]",5.000000000464695,0.8402296063724993,none,0.0018169451454715935,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,51,random_uniform_n8_uncoordinated,173536346,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.019676147173048036,7917.343154950249,0.01971541325293581,424,91313,0.9953566304907296,215.36084905660377,1043,8000,120000.0,407.3805302521214,0.0,8000,52,0.0065,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[520675.01713351544,5662852.115568982],[520675.01713351544,5662822.070045462],[520585.01713351544,5662942.252139544]]",0b9271cf8b8a0549035a85b219786976c90d9a6f53fddb1245005e6b00248108,087de953de0e39630a9b422865537b487e677a5cf05eced71ab29b8d7ed75a79,"{""2"":1984324614,""3"":1942934699,""4"":1818570144}","{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","[2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1429229625,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,2,0.9895442013436132,120000.0,1.0,0.0,3,"[1,0]","[2,3,4]","[[520670.5155692668,5662866.853961261],[520689.3788789926,5662831.804692118],[520598.1880891093,5662945.3050262295]]",5.000000000464695,0.6905267042876228,none,0.0050999495813394136,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,51,random_uniform_n8_uncoordinated,173536346,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01258688139317726,7943.415954607155,0.012610223119116937,275,60887,0.9954834365299653,221.40727272727273,1043,8000,80000.0,319.6076914151199,0.0,8000,40,0.005,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[520675.01713351544,5662852.115568982],[520675.01713351544,5662822.070045462]]",761812013f00c322eba2fd9b940d1e8ef23ddd29a4f2acdb7e450ef449e63d28,10cff96708bbf073ed056fd6ac8c630d98bbcd50f8891bd91cf72aa025e9feb6,"{""2"":1984324614,""3"":1942934699}","{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","[2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1429229625,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,3,0.9928028939641489,80000.0,1.0,0.0,2,"[1,0,4]","[2,3]","[[520670.5155692668,5662866.853961261],[520689.3788789926,5662831.804692118]]",5.000000000464695,0.4417316890979262,none,0.0083586422018751,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,46,random_uniform_n8_uncoordinated,2229480630,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02246018435287584,7917.274340931261,0.022539049310905626,527,152340,0.9965406327950637,289.07020872865274,2104,8000,200000.0,647.9198411479592,0.0,8000,280,0.034625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520675.01713351544,5662882.161092503],[520645.01713351544,5663002.343186585],[520675.01713351544,5662912.206616024],[520585.01713351544,5662852.115568982],[520585.01713351544,5662912.206616024]]",7482e6ea62a6b135ff55058c80dad20021c30ae106d60958d5d68f631031de0b,c90668046e917953e343b462836adafbac657d9b341252b5adb93afc83220e69,"{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2170202023,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,0,0.9895356006663243,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",5.000000000465575,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,46,random_uniform_n8_uncoordinated,2229480630,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.019476750921338,7927.752853138863,0.019543876207553657,422,121904,0.9965382596141226,288.87203791469193,1957,8000,160000.0,520.9949365369976,0.0,8000,145,0.018125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[520675.01713351544,5662882.161092503],[520645.01713351544,5663002.343186585],[520675.01713351544,5662912.206616024],[520585.01713351544,5662912.206616024]]",f54ee3d9e368b30a536789add60fd740049da459c884aac5cfa5886dbcc5b2a9,dfeafc14242b3984fed472416d17cbf7c12a179523b6506c5cb04e8d0a37d8cf,"{""0"":85672074,""1"":3502856663,""2"":1789560090,""4"":3115379246}","{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","[0,1,2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2170202023,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1,0.9908452509859846,160000.0,1.0,0.0,4,[3],"[0,1,2,4]","[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520573.724335097,5662905.991302054]]",5.000000000464705,0.8671679009991814,none,0.0013096503196603493,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,46,random_uniform_n8_uncoordinated,2229480630,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01372515154177453,7948.62505523079,0.01377676573848007,308,91434,0.9966314500076559,296.8636363636364,1845,8000,120000.0,427.1285382392816,0.0,8000,89,0.011125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[520675.01713351544,5662882.161092503],[520645.01713351544,5663002.343186585],[520675.01713351544,5662912.206616024]]",7d0fc6da630f35db981692fd0c0c5748503c335d35f5a6edae8a7b49f4f4f03c,d874af59ef034b89073a3ad21380984b0f5d7fa20004e05c1d7095a0f9f454c4,"{""0"":85672074,""1"":3502856663,""2"":1789560090}","{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","[0,1,2]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2170202023,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,2,0.9934539501600788,120000.0,1.0,0.0,3,"[3,4]","[0,1,2]","[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645]]",5.000000000464705,0.6110881071204181,none,0.003918349493754469,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
