dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,condition_id,curve,victim_seed,sensor_seed,failure_seed,distribution_seed,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
1,43,online_static_3step,0.0,0.8,10000.0,0.34792371465605687,6777.131396437866,0.3483187990497337,11.13337296868807,0.9101799604834546,15138,8485,8486,8485,8486,200013.55670348922,373.8352432609536,4185,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,19176124195a18a277c8b78526b93422c9c0dcb9afc6c33149d25ee141d9e3e9,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2687124342,4047056668,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.0,0.8,10000.0,0.34793550411570756,6777.141373863797,0.34833150761647313,11.132034346103039,0.9101691596603754,15140,8485,8486,8485,8486,200008.60222700977,404.84094985201955,4179,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,4d989457e5c04fe79811f147c21ea72e269a0beeac185e4d2626f147ed26dfab,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2687124342,4047056668,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.25,0.8,10000.0,0.22929104962937102,7365.18938131974,0.22953874274774555,21.250704225352113,0.9529427359490986,8165,8713,8714,8713,8714,200001.94929475093,429.7384194289334,4379,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,5e828aa14d31734fbc86f31f2854ed675d8612672a7bdac2c025bf1196a83e64,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,3953519965,601318025,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.25,0.8,10000.0,0.3580413390910787,6818.413372079971,0.35840107715192515,11.487141107633692,0.9129461377178123,14698,8492,8493,8713,8714,200023.57346949767,455.6497837973293,4142,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,544e6dcc13985957157b93144c24fd806b83683a6eefe90f86ca4ddbf63bbe87,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,3953519965,601318025,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.8,10000.0,0.20305374149847052,7501.372629451665,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,478.903707397636,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,3932007574,843512956,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.8,10000.0,0.3467262244684453,6988.2640362770235,0.3470015659156097,13.238550066546622,0.9244630269196197,12773,8496,8497,8799,8800,200018.27584712033,424.97718363953754,3905,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,eba6a650fd702336e382e498553e90f9d6001a916e890d40cf5b04ceb4b63efd,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,3932007574,843512956,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.75,0.8,10000.0,0.04073536148145117,8912.111452325551,0.04076856841611934,233.632241813602,0.9957197688459548,794,9277,9278,9277,9278,200017.11056473,494.92973528429866,5222,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,6c0316f770e85e322ea5e5160132727870aa68a7cbe297b00b200d35f0a23e37,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,181745276,2065286643,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.75,0.8,10000.0,0.33842206485172094,7272.397981409914,0.3387529565139824,12.4904279695469,0.919938692057781,13529,8493,8494,9277,9278,200010.63506540947,445.6973496808205,4120,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,1625597d974f49811009aa62f359cac192049de0ef6c9d4d7f5eae7bc117e2b4,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,181745276,2065286643,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,1.0,0.8,10000.0,0.0077146171966155554,8889.326603271033,0.007718589783650208,1126.7295597484276,0.9991124755791236,159,8957,8958,8957,8958,200014.485323389,371.6874105592724,3981,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,5a4827a0975045c01c9684e1a160b84f5847c7177d0eaab09bf29069392409e5,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,2074504657,2163986293,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,1.0,0.8,10000.0,0.34459309975832053,6976.320367368376,0.34492088049463243,13.20026525198939,0.9242439465487793,12818,8496,8497,8957,8958,200023.02786738012,424.8947004331276,3909,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,30c93562520a08e5eb3e3e209687ed67d25035b9bf21ddda8467fec2703b229a,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,2074504657,2163986293,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.6,10000.0,0.20196835484964917,7508.419371099808,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,479.60490262671374,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,100028119,2770489344,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.6,10000.0,0.3534699098777722,6894.904128062251,0.3555566302731852,12.713269964822992,0.9213420305895373,13361,8514,8515,8799,8800,200002.717521763,438.578395227436,4012,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,c55800f3912132387f2336d11679c8866b27205822f32cd0f572bfce7e354927,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,100028119,2770489344,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.95,10000.0,0.20322260485650212,7500.235887417172,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,477.38030580594204,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,2668680849,3281044495,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.95,10000.0,0.36930108679004225,6762.078071656787,0.3693225426192116,11.333824021411843,0.9117685259528645,14945,8511,8512,8799,8800,200017.9398171156,456.59763238881715,4206,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,d1656e9a3bf5722fd3d509c79db4687e4da325f65ab45089858a684fdcda414c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,2668680849,3281044495,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.8,2000.0,0.20305374149847052,7501.372629451665,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,478.60395664465614,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,259532972,1658901581,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.8,2000.0,0.33952386588157896,6999.971268844031,0.33976877030038655,13.726661264181523,0.9271490728332162,12340,8507,8508,8799,8800,200002.60498801124,429.35689487401396,3978,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,3069459e3f873ec632e2d06ba26a3960c3e1650975d3619f7ea1a41d6829a1d1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,259532972,1658901581,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.8,32000.0,0.20305374149847052,7501.372629451665,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,478.3532557603903,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2658140427,1422547136,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.8,32000.0,0.33338552738052485,7012.278126817941,0.33368816082800895,12.850961904037716,0.9221848132873381,13151,8496,8497,8799,8800,200015.0387746352,435.70399452280253,4031,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,d2813c98d001cddf34bea1bfcd41e10e8f06010917e7061dc11a3f975250dd39,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2658140427,1422547136,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,0.5,0.8,128000.0,0.20305374149847052,7501.372629451665,0.20323209086309207,32.17416144489495,0.9689191588811814,5426,8799,8800,8799,8800,200014.28154473013,482.60302508063614,4919,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ebdca9896e5432497830b02d1bfd0028ec8410ed44a5ddac541df79da4af96c1,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,3794329568,2728873534,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_3step,0.5,0.8,128000.0,0.3646475168342852,6874.279784807324,0.3649658278744328,11.868006442125902,0.9157398502540017,14281,8512,8513,8799,8800,200000.71318043378,438.41407476738095,4082,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,7e273959cf9de51435cb789c2a8d4470070098ef4c93b70b9382bd94cc73f6be,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,3794329568,2728873534,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,online_static_3step,0.0,0.8,10000.0,0.32446453623402727,6865.758953890252,0.32482734727178236,13.857834687679553,0.9278386542676065,12183,8499,8500,8499,8500,200004.9095474836,359.49163911980577,4088,"[[520696.4868621241,5662947.577361604],[520578.32640263636,5662967.147165437],[520708.48603658227,5662991.097060128],[520690.22232444835,5662961.878196735],[520625.57199829567,5662841.645476752]]",2dab5376247a9528a31142c1fd9440d80012f57468cb93f8a65ac77b40067382,fe9fb6e640af4380ad634c0eb2e37cdb9b3bfb6e4c6d646318d2a3112fdf8acc,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,1375366728,824974093,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
